"name";"score"
"org.joda.time.YearMonthDay.getYear()I";0
"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;";0
"org.joda.time.YearMonthDay.minus(Lorg/joda/time/ReadablePeriod;)Lorg/joda/time/YearMonthDay;";0
"org.joda.time.tz.DateTimeZoneBuilder$RuleSet.<clinit>()V";0
"org.joda.time.MutableDateTime.<init>(JLorg/joda/time/Chronology;)V";0
"org.joda.time.MutableDateTime.<init>(Ljava/lang/Object;Lorg/joda/time/Chronology;)V";0
"org.joda.time.tz.CachedDateTimeZone.previousTransition(J)J";0
"org.joda.time.YearMonth.<init>(Lorg/joda/time/DateTimeZone;)V";0
"org.joda.time.format.PeriodFormatterBuilder.appendSecondsWithMillis()Lorg/joda/time/format/PeriodFormatterBuilder;";0
"org.joda.time.LocalDate.era()Lorg/joda/time/LocalDate$Property;";0
"org.joda.time.format.DateTimeParserBucket.access$000(Lorg/joda/time/format/DateTimeParserBucket;)Lorg/joda/time/DateTimeZone;";0
"org.joda.time.Period.minusHours(I)Lorg/joda/time/Period;";0
"org.joda.time.format.ISODateTimeFormat.weekyearWeekDay()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.IllegalFieldValueException.<init>(Lorg/joda/time/DurationFieldType;Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Number;)V";0
"org.joda.time.chrono.GJChronology$CutoverField.roundFloor(J)J";0
"org.joda.time.DateTime.<init>()V";0
"org.joda.time.base.BaseSingleFieldPeriod.between(Lorg/joda/time/ReadablePartial;Lorg/joda/time/ReadablePartial;Lorg/joda/time/ReadablePeriod;)I";0
"org.joda.time.field.DividedDateTimeField.getDurationField()Lorg/joda/time/DurationField;";0
"org.joda.time.LocalDateTime.getField(ILorg/joda/time/Chronology;)Lorg/joda/time/DateTimeField;";0
"org.joda.time.format.PeriodFormatterBuilder.<init>()V";0
"org.joda.time.format.DateTimeFormatterBuilder$PaddedNumber.printTo(Ljava/lang/StringBuffer;Lorg/joda/time/ReadablePartial;Ljava/util/Locale;)V";0
"org.joda.time.MonthDay.minus(Lorg/joda/time/ReadablePeriod;)Lorg/joda/time/MonthDay;";0
"org.joda.time.YearMonth.plusYears(I)Lorg/joda/time/YearMonth;";0
"org.joda.time.DateTime.withLaterOffsetAtOverlap()Lorg/joda/time/DateTime;";0
"org.joda.time.YearMonth.parse(Ljava/lang/String;)Lorg/joda/time/YearMonth;";0
"org.joda.time.LocalDateTime.plusHours(I)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.MutableDateTime.getRoundingMode()I";0
"org.joda.time.DateMidnight.centuryOfEra()Lorg/joda/time/DateMidnight$Property;";0
"org.joda.time.DateTime.plus(Lorg/joda/time/ReadableDuration;)Lorg/joda/time/DateTime;";0
"org.joda.time.MutableInterval.<init>()V";0
"org.joda.time.Period.<init>([ILorg/joda/time/PeriodType;)V";0
"org.joda.time.convert.ReadablePeriodConverter.<clinit>()V";0
"org.joda.time.Period.seconds(I)Lorg/joda/time/Period;";0
"org.joda.time.format.DateTimeFormatterBuilder$TimeZoneId.<init>(Ljava/lang/String;I)V";0
"org.joda.time.chrono.BasicMonthOfYearDateTimeField.add(JI)J";0
"org.joda.time.IllegalFieldValueException.<init>(Lorg/joda/time/DateTimeFieldType;Ljava/lang/Number;Ljava/lang/String;)V";0
"org.joda.time.chrono.BasicYearDateTimeField.getMinimumValue()I";0
"org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone.getOffset(J)I";0
"org.joda.time.convert.ReadablePartialConverter.getChronology(Ljava/lang/Object;Lorg/joda/time/Chronology;)Lorg/joda/time/Chronology;";0
"org.joda.time.chrono.AssembledChronology.halfdayOfDay()Lorg/joda/time/DateTimeField;";0
"org.joda.time.base.BasePartial.<init>(Lorg/joda/time/base/BasePartial;[I)V";0
"org.joda.time.PeriodType.years()Lorg/joda/time/PeriodType;";0
"org.joda.time.LocalDateTime.withSecondOfMinute(I)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.field.PreciseDurationField.equals(Ljava/lang/Object;)Z";0
"org.joda.time.MutableDateTime.add(J)V";0
"org.joda.time.tz.DateTimeZoneBuilder$OfYear.previous(JII)J";0
"org.joda.time.field.BaseDateTimeField.getType()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.tz.DateTimeZoneBuilder$DSTZone.previousTransition(J)J";0
"org.joda.time.DateTime.minusDays(I)Lorg/joda/time/DateTime;";0
"org.joda.time.format.DateTimeFormatterBuilder.appendTimeZoneName(Ljava/util/Map;)Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.convert.MockUnknownTimeZone.inDaylightTime(Ljava/util/Date;)Z";0
"org.joda.time.LocalTime$Property.roundHalfFloorCopy()Lorg/joda/time/LocalTime;";0
"org.joda.time.DateMidnight.minusYears(I)Lorg/joda/time/DateMidnight;";0
"org.joda.time.Years.toString()Ljava/lang/String;";0
"org.joda.time.TimeOfDay.minusSeconds(I)Lorg/joda/time/TimeOfDay;";0
"org.joda.time.chrono.IslamicChronology.getZone()Lorg/joda/time/DateTimeZone;";0
"org.joda.time.tz.ZoneInfoCompiler$DateTimeOfYear.<init>(Ljava/util/StringTokenizer;)V";0
"org.joda.time.field.BaseDurationField.getValue(JJ)I";0
"org.joda.time.DateTime.<init>(IIIIIILorg/joda/time/Chronology;)V";0
"org.joda.time.chrono.GregorianChronology.getDateTimeMillis(IIII)J";0
"org.joda.time.MutableDateTime.setZoneRetainFields(Lorg/joda/time/DateTimeZone;)V";0
"org.joda.time.chrono.ZonedChronology$ZonedDurationField.getUnitMillis()J";0
"org.joda.time.DateTimeUtils.currentTimeMillis()J";0
"org.joda.time.field.DelegatedDateTimeField.getMinimumValue(Lorg/joda/time/ReadablePartial;[I)I";0
"org.joda.time.DateMidnight$Property.addToCopy(I)Lorg/joda/time/DateMidnight;";0
"org.joda.time.format.PeriodFormatterBuilder.appendMillis()Lorg/joda/time/format/PeriodFormatterBuilder;";0
"org.joda.time.DateTimeZone.getShortName(JLjava/util/Locale;)Ljava/lang/String;";0
"org.joda.time.field.BaseDurationField.getDifference(JJ)I";0
"org.joda.time.chrono.GJChronology$CutoverField.getMaximumValue(Lorg/joda/time/ReadablePartial;[I)I";0
"org.joda.time.Partial.toString(Ljava/lang/String;)Ljava/lang/String;";0
"org.joda.time.Duration.plus(J)Lorg/joda/time/Duration;";0
"org.joda.time.MutableDateTime.setTime(Lorg/joda/time/ReadableInstant;)V";0
"org.joda.time.LocalDate.<init>(J)V";0
"org.joda.time.YearMonthDay.getFieldType(I)Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.base.BasePeriod.getValue(I)I";0
"org.joda.time.format.PeriodFormatterBuilder$FieldFormatter.parseInt(Ljava/lang/String;II)I";0
"org.joda.time.base.AbstractPartial.toString(Lorg/joda/time/format/DateTimeFormatter;)Ljava/lang/String;";0
"org.joda.time.base.BaseSingleFieldPeriod.equals(Ljava/lang/Object;)Z";0
"org.joda.time.Years.getYears()I";0
"org.joda.time.format.DateTimeFormatterBuilder.appendMonthOfYear(I)Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.Hours.isLessThan(Lorg/joda/time/Hours;)Z";0
"org.joda.time.field.AbstractPartialFieldProperty.getFieldType()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.tz.DateTimeZoneBuilder$Recurrence.previous(JII)J";0
"org.joda.time.base.AbstractDateTime.getMinuteOfHour()I";0
"org.joda.time.MutableDateTime.setWeekOfWeekyear(I)V";0
"org.joda.time.tz.DateTimeZoneBuilder$DSTZone.equals(Ljava/lang/Object;)Z";0
"org.joda.time.tz.ZoneInfoCompiler$Zone.addToBuilder(Lorg/joda/time/tz/DateTimeZoneBuilder;Ljava/util/Map;)V";0
"org.joda.time.chrono.ZonedChronology$ZonedDurationField.add(JI)J";0
"org.joda.time.field.PreciseDurationField.getMillis(JJ)J";0
"org.joda.time.field.MillisDurationField.getMillis(I)J";0
"org.joda.time.Partial$Property.withMaximumValue()Lorg/joda/time/Partial;";0
"org.joda.time.field.DividedDateTimeField.getMaximumValue()I";0
"org.joda.time.format.DateTimeFormatterBuilder$Composite.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;ILorg/joda/time/DateTimeZone;Ljava/util/Locale;)V";0
"org.joda.time.DateTimeFieldType.access$2200()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.convert.ReadableDurationConverter.<clinit>()V";0
"org.joda.time.chrono.GJChronology.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/Chronology;";0
"org.joda.time.tz.DateTimeZoneBuilder$DSTZone.getNameKey(J)Ljava/lang/String;";0
"org.joda.time.DateTime.withTime(IIII)Lorg/joda/time/DateTime;";0
"org.joda.time.MonthDay.<init>(Lorg/joda/time/MonthDay;Lorg/joda/time/Chronology;)V";0
"org.joda.time.Hours.hoursBetween(Lorg/joda/time/ReadablePartial;Lorg/joda/time/ReadablePartial;)Lorg/joda/time/Hours;";0
"org.joda.time.DateTimeFieldType.millisOfSecond()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.MonthDay.monthOfYear()Lorg/joda/time/MonthDay$Property;";0
"org.joda.time.format.PeriodFormatterBuilder$Separator.access$000(Lorg/joda/time/format/PeriodFormatterBuilder$Separator;)Lorg/joda/time/format/PeriodParser;";0
"org.joda.time.Partial.without(Lorg/joda/time/DateTimeFieldType;)Lorg/joda/time/Partial;";0
"org.joda.time.MutableDateTime.setRounding(Lorg/joda/time/DateTimeField;)V";0
"org.joda.time.chrono.LimitChronology$LimitDurationField.getMillis(JJ)J";0
"org.joda.time.field.AbstractPartialFieldProperty.getMaximumTextLength(Ljava/util/Locale;)I";0
"org.joda.time.DateTime.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/DateTime;";0
"org.joda.time.LocalDate.getYearOfEra()I";0
"org.joda.time.tz.CachedDateTimeZone.createInfo(J)Lorg/joda/time/tz/CachedDateTimeZone$Info;";0
"org.joda.time.DateTime.plusHours(I)Lorg/joda/time/DateTime;";0
"org.joda.time.field.DelegatedDateTimeField.isLenient()Z";0
"org.joda.time.LocalDateTime.withLocalMillis(J)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.format.PeriodFormatterBuilder.appendSeparator(Ljava/lang/String;Ljava/lang/String;[Ljava/lang/String;ZZ)Lorg/joda/time/format/PeriodFormatterBuilder;";0
"org.joda.time.format.DateTimeFormatterBuilder.appendEraText()Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.base.AbstractPeriod.toString()Ljava/lang/String;";0
"org.joda.time.Weeks.dividedBy(I)Lorg/joda/time/Weeks;";0
"org.joda.time.format.DateTimeFormatterBuilder$Fraction.<init>(Lorg/joda/time/DateTimeFieldType;II)V";0
"org.joda.time.DateTimeComparator.getTimeOnlyInstance()Lorg/joda/time/DateTimeComparator;";0
"org.joda.time.chrono.GJYearOfEraDateTimeField.<init>(Lorg/joda/time/DateTimeField;Lorg/joda/time/chrono/BasicChronology;)V";0
"org.joda.time.LocalDate.withYear(I)Lorg/joda/time/LocalDate;";0
"org.joda.time.DateMidnight.withChronology(Lorg/joda/time/Chronology;)Lorg/joda/time/DateMidnight;";0
"org.joda.time.MutableDateTime$Property.roundHalfEven()Lorg/joda/time/MutableDateTime;";0
"org.joda.time.format.ISODateTimeFormat.dateHourMinuteSecondMillis()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.chrono.IslamicChronology.getMaxYear()I";0
"org.joda.time.DateMidnight.withDayOfMonth(I)Lorg/joda/time/DateMidnight;";0
"org.joda.time.Interval.withDurationAfterStart(Lorg/joda/time/ReadableDuration;)Lorg/joda/time/Interval;";0
"org.joda.time.format.DateTimeFormatterBuilder.appendTimeZoneOffset(Ljava/lang/String;ZII)Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.Hours.toStandardMinutes()Lorg/joda/time/Minutes;";0
"org.joda.time.convert.ConverterManager.addIntervalConverter(Lorg/joda/time/convert/IntervalConverter;)Lorg/joda/time/convert/IntervalConverter;";0
"org.joda.time.chrono.BasicChronology.getDayOfYear(JI)I";0
"org.joda.time.field.BaseDateTimeField.getName()Ljava/lang/String;";0
"org.joda.time.DateTimeZone.adjustOffset(JZ)J";0
"org.joda.time.DateTime.withWeekyear(I)Lorg/joda/time/DateTime;";0
"org.joda.time.base.AbstractPartial.isAfter(Lorg/joda/time/ReadablePartial;)Z";0
"org.joda.time.convert.ConverterSet.select(Ljava/lang/Class;)Lorg/joda/time/convert/Converter;";0
"org.joda.time.chrono.GJChronology.getInstance(Lorg/joda/time/DateTimeZone;Lorg/joda/time/ReadableInstant;)Lorg/joda/time/chrono/GJChronology;";0
"org.joda.time.Interval.<init>(Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableDuration;)V";0
"org.joda.time.MutableDateTime.getRoundingField()Lorg/joda/time/DateTimeField;";0
"org.joda.time.LocalTime.getHourOfDay()I";0
"org.joda.time.DateTime.toLocalDate()Lorg/joda/time/LocalDate;";0
"org.joda.time.PeriodType.yearWeekDayTime()Lorg/joda/time/PeriodType;";0
"org.joda.time.chrono.LimitChronology.assemble(Lorg/joda/time/chrono/AssembledChronology$Fields;)V";0
"org.joda.time.MonthDay.<clinit>()V";0
"org.joda.time.Period.getMinutes()I";0
"org.joda.time.LocalTime.withFieldAdded(Lorg/joda/time/DurationFieldType;I)Lorg/joda/time/LocalTime;";0
"org.joda.time.TimeOfDay$Property.get()I";0
"org.joda.time.MonthDay.getFieldType(I)Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.MutablePeriod.<init>(IIIIIIII)V";0
"org.joda.time.LocalDate.withWeekOfWeekyear(I)Lorg/joda/time/LocalDate;";0
"org.joda.time.chrono.LimitChronology.equals(Ljava/lang/Object;)Z";0
"org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.getRangeDurationField()Lorg/joda/time/DurationField;";0
"org.joda.time.Years.dividedBy(I)Lorg/joda/time/Years;";0
"org.joda.time.convert.ReadablePartialConverter.getPartialValues(Lorg/joda/time/ReadablePartial;Ljava/lang/Object;Lorg/joda/time/Chronology;)[I";0
"org.joda.time.Period.withHours(I)Lorg/joda/time/Period;";0
"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;Lorg/joda/time/ReadableInstant;)V";0
"org.joda.time.convert.ConverterManager.removeInstantConverter(Lorg/joda/time/convert/InstantConverter;)Lorg/joda/time/convert/InstantConverter;";0
"org.joda.time.field.BaseDateTimeField.addWrapField(JI)J";0
"org.joda.time.field.BaseDateTimeField.convertText(Ljava/lang/String;Ljava/util/Locale;)I";0
"org.joda.time.DateMidnight.withPeriodAdded(Lorg/joda/time/ReadablePeriod;I)Lorg/joda/time/DateMidnight;";0
"org.joda.time.TimeOfDay.plusMillis(I)Lorg/joda/time/TimeOfDay;";0
"org.joda.time.Period.normalizedStandard()Lorg/joda/time/Period;";0
"org.joda.time.format.DateTimeFormatterBuilder.appendYear(II)Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.format.DateTimeParserBucket.access$202(Lorg/joda/time/format/DateTimeParserBucket;[Lorg/joda/time/format/DateTimeParserBucket$SavedField;)[Lorg/joda/time/format/DateTimeParserBucket$SavedField;";0
"org.joda.time.convert.AbstractConverter.getInstantMillis(Ljava/lang/Object;Lorg/joda/time/Chronology;)J";0
"org.joda.time.LocalTime$Property.setCopy(I)Lorg/joda/time/LocalTime;";0
"org.joda.time.Months.multipliedBy(I)Lorg/joda/time/Months;";0
"org.joda.time.DateTimeFieldType.dayOfMonth()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.DateTimeUtils$OffsetMillisProvider.getMillis()J";0
"org.joda.time.chrono.GJEraDateTimeField.set(JI)J";0
"org.joda.time.format.ISODateTimeFormat.hourElement()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.DateMidnight.<init>()V";0
"org.joda.time.field.ImpreciseDateTimeField$LinkedDurationField.add(JJ)J";0
"org.joda.time.DateMidnight.minusWeeks(I)Lorg/joda/time/DateMidnight;";0
"org.joda.time.base.AbstractDateTime.get(Lorg/joda/time/DateTimeFieldType;)I";0
"org.joda.time.format.DateTimeFormatterBuilder.appendLiteral(C)Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.field.AbstractReadableInstantFieldProperty.getMinimumValueOverall()I";0
"org.joda.time.chrono.AssembledChronology$Fields.<init>()V";0
"org.joda.time.MutableInterval.<init>(Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadablePeriod;)V";0
"org.joda.time.DateMidnight.now(Lorg/joda/time/Chronology;)Lorg/joda/time/DateMidnight;";0
"org.joda.time.format.DateTimeFormatterBuilder$Composite.decompose(Ljava/util/List;Ljava/util/List;Ljava/util/List;)V";0
"org.joda.time.format.DateTimeFormatterBuilder$StringLiteral.<init>(Ljava/lang/String;)V";0
"org.joda.time.YearMonth$Property.setCopy(I)Lorg/joda/time/YearMonth;";0
"org.joda.time.MutablePeriod.<init>(Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableInstant;Lorg/joda/time/PeriodType;)V";0
"org.joda.time.chrono.BaseChronology.validate(Lorg/joda/time/ReadablePartial;[I)V";0
"org.joda.time.MutableInterval.setEndMillis(J)V";0
"org.joda.time.convert.ConverterSet.add(Lorg/joda/time/convert/Converter;[Lorg/joda/time/convert/Converter;)Lorg/joda/time/convert/ConverterSet;";0
"org.joda.time.chrono.GJChronology.julianToGregorianByYear(J)J";0
"org.joda.time.base.BaseDuration.toPeriod(Lorg/joda/time/Chronology;)Lorg/joda/time/Period;";0
"org.joda.time.MutableInterval.<init>(Lorg/joda/time/ReadablePeriod;Lorg/joda/time/ReadableInstant;)V";0
"org.joda.time.LocalDateTime.minusHours(I)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.YearMonthDay.<init>(Ljava/lang/Object;Lorg/joda/time/Chronology;)V";0
"org.joda.time.Partial$Property.withMinimumValue()Lorg/joda/time/Partial;";0
"org.joda.time.convert.AbstractConverter.getPartialValues(Lorg/joda/time/ReadablePartial;Ljava/lang/Object;Lorg/joda/time/Chronology;Lorg/joda/time/format/DateTimeFormatter;)[I";0
"org.joda.time.chrono.GJLocaleSymbols.<clinit>()V";0
"org.joda.time.format.PeriodFormatterBuilder$Literal.<clinit>()V";0
"org.joda.time.format.ISODateTimeFormat.ordinalDateTimeNoMillis()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.format.DateTimeFormatterBuilder$MatchingParser.parseInto(Lorg/joda/time/format/DateTimeParserBucket;Ljava/lang/String;I)I";0
"org.joda.time.field.PreciseDateTimeField.set(JI)J";0
"org.joda.time.field.DelegatedDateTimeField.getType()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.DateTimeUtils.getZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/DateTimeZone;";0
"org.joda.time.field.AbstractReadableInstantFieldProperty.hashCode()I";0
"org.joda.time.tz.DateTimeZoneBuilder$OfYear.setInstant(III)J";0
"org.joda.time.Duration.getStandardMinutes()J";0
"org.joda.time.Minutes.standardMinutesIn(Lorg/joda/time/ReadablePeriod;)Lorg/joda/time/Minutes;";0
"org.joda.time.Hours.multipliedBy(I)Lorg/joda/time/Hours;";0
"org.joda.time.MutableInterval.setInterval(Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableInstant;)V";0
"org.joda.time.Days.plus(Lorg/joda/time/Days;)Lorg/joda/time/Days;";0
"org.joda.time.base.BaseSingleFieldPeriod.standardPeriodIn(Lorg/joda/time/ReadablePeriod;J)I";0
"org.joda.time.base.AbstractPartial.indexOf(Lorg/joda/time/DateTimeFieldType;)I";0
"org.joda.time.tz.CachedDateTimeZone.isFixed()Z";0
"org.joda.time.Days.minus(I)Lorg/joda/time/Days;";0
"org.joda.time.format.PeriodFormatterBuilder$FieldFormatter.<init>(IIIZI[Lorg/joda/time/format/PeriodFormatterBuilder$FieldFormatter;Lorg/joda/time/format/PeriodFormatterBuilder$PeriodFieldAffix;Lorg/joda/time/format/PeriodFormatterBuilder$PeriodFieldAffix;)V";0
"org.joda.time.chrono.GregorianChronology.getInstanceUTC()Lorg/joda/time/chrono/GregorianChronology;";0
"org.joda.time.Years.<init>(I)V";0
"org.joda.time.tz.DateTimeZoneBuilder$DSTZone.readFrom(Ljava/io/DataInput;Ljava/lang/String;)Lorg/joda/time/tz/DateTimeZoneBuilder$DSTZone;";0
"org.joda.time.base.BaseInterval.<init>(Lorg/joda/time/ReadablePeriod;Lorg/joda/time/ReadableInstant;)V";0
"org.joda.time.LocalTime.toDateTimeToday()Lorg/joda/time/DateTime;";0
"org.joda.time.field.ScaledDurationField.add(JI)J";0
"org.joda.time.LocalDate.weekOfWeekyear()Lorg/joda/time/LocalDate$Property;";0
"org.joda.time.MutableDateTime$Property.readObject(Ljava/io/ObjectInputStream;)V";0
"org.joda.time.format.ISODateTimeFormat.dateHour()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.chrono.GJEraDateTimeField.getMaximumValue()I";0
"org.joda.time.format.ISOPeriodFormat.alternate()Lorg/joda/time/format/PeriodFormatter;";0
"org.joda.time.MonthDay$Property.setCopy(I)Lorg/joda/time/MonthDay;";0
"org.joda.time.PeriodType.getIndexedField(Lorg/joda/time/ReadablePeriod;I)I";0
"org.joda.time.chrono.BasicChronology.getDaysInMonthMaxForSet(JI)I";0
"org.joda.time.Partial.<init>(Lorg/joda/time/ReadablePartial;)V";0
"org.joda.time.chrono.BasicMonthOfYearDateTimeField.getMaximumValue()I";0
"org.joda.time.base.BasePeriod.<init>([ILorg/joda/time/PeriodType;)V";0
"org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone.create(Ljava/lang/String;ZLjava/util/ArrayList;Lorg/joda/time/tz/DateTimeZoneBuilder$DSTZone;)Lorg/joda/time/tz/DateTimeZoneBuilder$PrecalculatedZone;";0
"org.joda.time.field.AbstractPartialFieldProperty.getMinimumValueOverall()I";0
"org.joda.time.DateTime.minusYears(I)Lorg/joda/time/DateTime;";0
"org.joda.time.Period.<init>(JLorg/joda/time/Chronology;)V";0
"org.joda.time.DateMidnight$Property.<init>(Lorg/joda/time/DateMidnight;Lorg/joda/time/DateTimeField;)V";0
"org.joda.time.field.FieldUtils.safeSubtract(JJ)J";0
"org.joda.time.field.UnsupportedDateTimeField.getLeapAmount(J)I";0
"org.joda.time.MutableDateTime$Property.<init>(Lorg/joda/time/MutableDateTime;Lorg/joda/time/DateTimeField;)V";0
"org.joda.time.MutableDateTime.<init>(Ljava/lang/Object;Lorg/joda/time/DateTimeZone;)V";0
"org.joda.time.format.ISODateTimeFormat.ordinalDate()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.format.DateTimeFormatterBuilder$CharacterLiteral.estimateParsedLength()I";0
"org.joda.time.tz.DateTimeZoneBuilder$DSTZone.getStandardOffset(J)I";0
"org.joda.time.Months.months(I)Lorg/joda/time/Months;";0
"org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.roundFloor(J)J";0
"org.joda.time.chrono.BaseChronology.get(Lorg/joda/time/ReadablePeriod;J)[I";0
"org.joda.time.base.BasePartial.<init>(Ljava/lang/Object;Lorg/joda/time/Chronology;Lorg/joda/time/format/DateTimeFormatter;)V";0
"org.joda.time.field.PreciseDateTimeField.getMaximumValue()I";0
"org.joda.time.base.AbstractPeriod.size()I";0
"org.joda.time.DateTime.withYear(I)Lorg/joda/time/DateTime;";0
"org.joda.time.base.BaseSingleFieldPeriod.get(Lorg/joda/time/DurationFieldType;)I";0
"org.joda.time.field.FieldUtils.safeAdd(II)I";0
"org.joda.time.DateMidnight.withDayOfYear(I)Lorg/joda/time/DateMidnight;";0
"org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone.nextTransition(J)J";0
"org.joda.time.chrono.GJLocaleSymbols.monthOfYearValueToText(I)Ljava/lang/String;";0
"org.joda.time.Duration.parse(Ljava/lang/String;)Lorg/joda/time/Duration;";0
"org.joda.time.MutableDateTime.add(Lorg/joda/time/ReadablePeriod;I)V";0
"org.joda.time.LocalDateTime.dayOfYear()Lorg/joda/time/LocalDateTime$Property;";0
"org.joda.time.YearMonth.readResolve()Ljava/lang/Object;";0
"org.joda.time.chrono.AssembledChronology$Fields.copyFieldsFrom(Lorg/joda/time/Chronology;)V";0
"org.joda.time.LocalDateTime.toDateTime(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/DateTime;";0
"org.joda.time.DateTime.minusMinutes(I)Lorg/joda/time/DateTime;";0
"org.joda.time.MutablePeriod.add(Lorg/joda/time/ReadableInterval;)V";0
"org.joda.time.chrono.CopticChronology.readResolve()Ljava/lang/Object;";0
"org.joda.time.MonthDay$Property.addWrapFieldToCopy(I)Lorg/joda/time/MonthDay;";0
"org.joda.time.chrono.AssembledChronology.hourOfHalfday()Lorg/joda/time/DateTimeField;";0
"org.joda.time.field.UnsupportedDurationField.getInstance(Lorg/joda/time/DurationFieldType;)Lorg/joda/time/field/UnsupportedDurationField;";0
"org.joda.time.field.BaseDateTimeField.getMaximumValue(Lorg/joda/time/ReadablePartial;[I)I";0
"org.joda.time.LocalTime.parse(Ljava/lang/String;Lorg/joda/time/format/DateTimeFormatter;)Lorg/joda/time/LocalTime;";0
"org.joda.time.LocalDateTime.getValue(I)I";0
"org.joda.time.YearMonth.size()I";0
"org.joda.time.tz.CachedDateTimeZone.getNameKey(J)Ljava/lang/String;";0
"org.joda.time.convert.MockZeroNullIntegerConverter.getChronology(Ljava/lang/Object;Lorg/joda/time/Chronology;)Lorg/joda/time/Chronology;";0
"org.joda.time.convert.ReadableIntervalConverter.isReadableInterval(Ljava/lang/Object;Lorg/joda/time/Chronology;)Z";0
"org.joda.time.MutableInterval.setDurationBeforeEnd(J)V";0
"org.joda.time.base.BasePeriod.<init>(Lorg/joda/time/ReadableDuration;Lorg/joda/time/ReadableInstant;Lorg/joda/time/PeriodType;)V";0
"org.joda.time.Instant.getMillis()J";0
"org.joda.time.DateMidnight.plusWeeks(I)Lorg/joda/time/DateMidnight;";0
"org.joda.time.DateTimeZone.getOffset(Lorg/joda/time/ReadableInstant;)I";0
"org.joda.time.format.PeriodFormatterBuilder$SimpleAffix.calculatePrintedLength(I)I";0
"org.joda.time.MutableDateTime.secondOfMinute()Lorg/joda/time/MutableDateTime$Property;";0
"org.joda.time.base.AbstractPeriod.equals(Ljava/lang/Object;)Z";0
"org.joda.time.convert.ReadableInstantConverter.getInstantMillis(Ljava/lang/Object;Lorg/joda/time/Chronology;)J";0
"org.joda.time.field.DelegatedDateTimeField.roundHalfEven(J)J";0
"org.joda.time.LocalTime$Property.<init>(Lorg/joda/time/LocalTime;Lorg/joda/time/DateTimeField;)V";0
"org.joda.time.TimeOfDay.getMillisOfSecond()I";0
"org.joda.time.DateMidnight.minusDays(I)Lorg/joda/time/DateMidnight;";0
"org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.remainder(J)J";0
"org.joda.time.chrono.GJDayOfWeekDateTimeField.getRangeDurationField()Lorg/joda/time/DurationField;";0
"org.joda.time.Years.negated()Lorg/joda/time/Years;";0
"org.joda.time.DateTime.<init>(IIIIII)V";0
"org.joda.time.Partial.<init>([Lorg/joda/time/DateTimeFieldType;[ILorg/joda/time/Chronology;)V";0
"org.joda.time.LocalDateTime.isSupported(Lorg/joda/time/DateTimeFieldType;)Z";0
"org.joda.time.chrono.LimitChronology.<init>(Lorg/joda/time/Chronology;Lorg/joda/time/DateTime;Lorg/joda/time/DateTime;)V";0
"org.joda.time.chrono.BasicDayOfMonthDateTimeField.getMinimumValue()I";0
"org.joda.time.YearMonthDay.<init>(III)V";0
